Psub_tag486613_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag486625_2_37_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag486633_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag486686_1_36_R	CP032419.1	Pseudomonas sp. K2W31S-8	 Proteobacteria
Psub_tag486702_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag486717_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag486726_1_36_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag486728_1_36_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag486742_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag486913_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag486945_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag486950_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag486968_2_37_F	LT897781.1	Marinobacter sp. es.042	 Proteobacteria
Psub_tag487024_1_36_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag487063_1_36_R	XM_029345683.1	Acropora millepora	Metazoa
Psub_tag487086_1_36_R	LT897781.1	Marinobacter sp. es.042	 Proteobacteria
Psub_tag487122_1_36_R	CP053021.1	Sphingobium yanoikuyae	 Proteobacteria
Psub_tag487215_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag487232_3_38_F	CP033231.1	Methylobacterium brachiatum	 Proteobacteria
Psub_tag487262_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag487306_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag487317_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag487341_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag487372_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag487376_1_36_R	LT906435.1	Pandoraea sputorum	 Proteobacteria
Psub_tag487381_2_37_R	CP021333.1	Marinobacter salarius	 Proteobacteria
Psub_tag487406_3_38_F	CP049289.1	Bradyrhizobium sp. 6(2017)	 Proteobacteria
Psub_tag487439_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag487442_3_38_F	CP031455.1	Streptomyces olivoreticuli subsp. olivoreticuli	 Actinobacteria
Psub_tag487520_1_36_R	XM_029354596.1	Acropora millepora	Metazoa
Psub_tag487534_1_36_R	CP014578.1	Burkholderia sp. OLGA172	 Proteobacteria
Psub_tag487550_3_38_F	CP053420.1	Alcanivorax sp. IO_7	 Proteobacteria
Psub_tag487594_2_37_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag487614_1_36_R	CP032351.1	Alcanivorax sp. E4	 Proteobacteria
Psub_tag487621_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag487657_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag487816_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag487835_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag487921_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag488055_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag488077_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag488099_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag488106_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag488110_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag488170_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag488183_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag488209_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag488222_1_36_R	CP003984.1	Planktomarina temperata RCA23	 Proteobacteria
Psub_tag488230_3_38_F	CP017754.1	Cupriavidus malaysiensis	 Proteobacteria
Psub_tag488237_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag488283_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag488301_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag488324_1_36_R	NC_037998.1	Guinardia striata	 Bacillariophyta
Psub_tag488443_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag488525_2_37_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag488527_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag488546_1_36_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag488565_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag488592_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag488611_1_36_R	AP013103.1	Bradyrhizobium elkanii USDA 61	 Proteobacteria
Psub_tag488619_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag488684_3_38_F	CP003984.1	Planktomarina temperata RCA23	 Proteobacteria
Psub_tag488736_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag488743_1_36_R	CP034142.1	Marinobacter sp. NP-4(2019)	 Proteobacteria
Psub_tag488752_3_38_F	CP021334.1	Marinobacter salarius	 Proteobacteria
Psub_tag488754_1_36_R	CP040656.1	Lysobacter enzymogenes	 Proteobacteria
Psub_tag488775_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag488791_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag488855_2_37_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag488875_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag488884_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag488910_1_36_R	CP053420.1	Alcanivorax sp. IO_7	 Proteobacteria
Psub_tag488914_2_37_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag488985_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag489016_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag489019_1_36_R	CP041401.1	Tardiphaga sp. vice352	 Proteobacteria
Psub_tag489024_1_36_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag489052_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag489059_2_37_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag489082_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag489087_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag489128_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag489170_1_36_R	CP021334.1	Marinobacter salarius	 Proteobacteria
Psub_tag489229_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag489284_1_36_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag489297_1_36_R	MN971675.1	uncultured Serratia sp.	 Proteobacteria
Psub_tag489327_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag489339_2_37_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag489355_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag489357_1_36_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag489461_3_38_F	CP011344.1	Citromicrobium sp. JL477	 Proteobacteria
Psub_tag489484_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag489488_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag489502_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag489520_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag489529_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag489543_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag489567_2_37_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag489580_3_38_F	CP027759.1	Pseudomonas sp. R2-7-07	 Proteobacteria
Psub_tag489582_3_38_F	CP020931.1	Marinobacter salarius	 Proteobacteria
Psub_tag489586_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag489627_1_36_R	AP022632.1	Lotus japonicus	Viridiplantae
Psub_tag489648_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag489680_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag489691_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag489755_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag489777_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag489788_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag489813_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag489817_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag489857_2_37_F	CP001678.1	Hirschia baltica ATCC 49814	 Proteobacteria
Psub_tag490002_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag490049_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag490063_1_36_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag490075_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag490120_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag490215_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag490233_1_36_R	LT897781.1	Marinobacter sp. es.042	 Proteobacteria
Psub_tag490261_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag490285_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag490290_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag490318_3_38_F	CP031848.1	Marinobacter sp. Arc7-DN-1	 Proteobacteria
Psub_tag490324_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag490432_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag490435_1_36_R	KX158500.1	uncultured bacterium	 Bacteria Latreille et al. 1825
Psub_tag490446_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag490526_3_38_F	LT629750.1	Bradyrhizobium canariense	 Proteobacteria
Psub_tag490536_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag490577_1_36_R	FO203363.1	Marinobacter hydrocarbonoclasticus ATCC 49840	 Proteobacteria
Psub_tag490591_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag490632_1_36_R	CP048629.1	Pseudomonas sp. OIL-1	 Proteobacteria
Psub_tag490642_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag490663_1_36_R	CP045291.1	Delftia tsuruhatensis	 Proteobacteria
Psub_tag490701_2_37_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag490714_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag490769_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag490828_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag490845_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag490922_1_36_R	CP011929.1	Marinobacter sp. CP1	 Proteobacteria
Psub_tag490961_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag491056_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag491146_3_38_F	CP017718.1	Hyphomonas sp. Mor2	 Proteobacteria
Psub_tag491152_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag491167_1_36_R	CP035490.1	Hahella sp. KA22	 Proteobacteria
Psub_tag491204_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag491238_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag491240_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag491241_3_38_F	LT897781.1	Marinobacter sp. es.042	 Proteobacteria
Psub_tag491255_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag491295_1_36_R	CP045367.1	Marinobacter sp. THAF39	 Proteobacteria
Psub_tag491372_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag491382_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag491456_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag491463_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag491514_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag491578_1_36_R	CP033231.1	Methylobacterium brachiatum	 Proteobacteria
Psub_tag491620_1_36_R	CP031848.1	Marinobacter sp. Arc7-DN-1	 Proteobacteria
Psub_tag491673_1_36_R	CP042906.1	Hypericibacter terrae	 Proteobacteria
Psub_tag491694_1_36_R	CP033231.1	Methylobacterium brachiatum	 Proteobacteria
Psub_tag491744_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag491752_3_38_F	CP013916.1	Sphingomonas sp. LK11	 Proteobacteria
Psub_tag491821_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag491824_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag491846_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag491891_1_36_R	CP042177.1	Burkholderia sp. KBS0801	 Proteobacteria
Psub_tag491905_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag491987_2_37_F	MK995605.1	Yangia pacifica	 Proteobacteria
Psub_tag491992_3_38_F	CP046609.1	Burkholderia contaminans	 Proteobacteria
Psub_tag492087_2_37_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag492138_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag492157_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag492169_1_36_R	AP013070.1	Pseudomonas putida NBRC 14164	 Proteobacteria
Psub_tag492189_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag492193_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag492238_3_38_F	AP013103.1	Bradyrhizobium elkanii USDA 61	 Proteobacteria
Psub_tag492241_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag492286_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag492304_1_36_R	CP042512.1	Serratia marcescens	 Proteobacteria
Psub_tag492314_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag492368_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag492414_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag492422_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag492427_1_36_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag492531_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag492555_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag492574_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag492669_1_36_R	CP054031.1	Rhizobium sp. JKLM13E	 Proteobacteria
Psub_tag492723_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag492792_3_38_F	KX158500.1	uncultured bacterium	 Bacteria Latreille et al. 1825
Psub_tag492834_1_36_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag492856_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag492879_1_36_R	CP051487.1	Pseudomonas umsongensis	 Proteobacteria
Psub_tag492881_1_36_R	CP053859.1	Aeromonas hydrophila	 Proteobacteria
Psub_tag492891_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag492906_3_38_F	CP034425.1	Pseudomonas libanensis	 Proteobacteria
Psub_tag492969_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag492973_3_38_F	CP052132.1	Burkholderia glumae	 Proteobacteria
Psub_tag492974_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag492999_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag493019_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag493037_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag493039_2_37_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag493098_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag493163_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag493166_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag493177_3_38_F	CP049289.1	Bradyrhizobium sp. 6(2017)	 Proteobacteria
Psub_tag493179_3_38_F	CP017715.1	Marinobacter salinus	 Proteobacteria
Psub_tag493231_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag493252_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag493256_2_37_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag493258_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag493277_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag493296_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag493322_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag493387_1_36_R	AP022672.1	Sphingomonas sp. HMP6	 Proteobacteria
Psub_tag493408_2_37_F	CP053859.1	Aeromonas hydrophila	 Proteobacteria
Psub_tag493447_1_36_R	LT897781.1	Marinobacter sp. es.042	 Proteobacteria
Psub_tag493457_3_38_F	CP053420.1	Alcanivorax sp. IO_7	 Proteobacteria
Psub_tag493480_3_38_F	CP001678.1	Hirschia baltica ATCC 49814	 Proteobacteria
Psub_tag493557_1_36_R	CP022656.1	Delftia acidovorans	 Proteobacteria
Psub_tag493582_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag493621_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag493671_3_38_F	CP013916.1	Sphingomonas sp. LK11	 Proteobacteria
Psub_tag493680_1_36_R	CP045291.1	Delftia tsuruhatensis	 Proteobacteria
Psub_tag493704_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag493771_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag493794_1_36_R	CP017718.1	Hyphomonas sp. Mor2	 Proteobacteria
Psub_tag493807_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag493827_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag493844_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag493878_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag493893_3_38_F	CP043420.1	Kushneria sp. YCWA18	 Proteobacteria
Psub_tag493918_3_38_F	MN693996.1	Marine virus AFVG_250M857	Uknown kingdom, species: Marine virus AFVG_250M857
Psub_tag493928_1_36_R	MH113811.1	Nitzschia palea	 Bacillariophyta
Psub_tag493961_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag493971_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag494075_2_37_F	AP018042.1	Labilibaculum antarcticum	 Bacteroidetes
Psub_tag494088_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag494097_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag494106_3_38_F	KY883357.1	uncultured bacterium	 Bacteria Latreille et al. 1825
Psub_tag494115_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag494119_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag494144_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag494155_1_36_R	CP017718.1	Hyphomonas sp. Mor2	 Proteobacteria
Psub_tag494234_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag494302_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag494330_3_38_F	CP034142.1	Marinobacter sp. NP-4(2019)	 Proteobacteria
Psub_tag494348_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag494371_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag494382_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag494384_1_36_R	CP015521.1	Sphingomonas sp. NIC1	 Proteobacteria
Psub_tag494403_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag494428_1_36_R	CP038515.1	Aeromonas sp. 1805	 Proteobacteria
Psub_tag494431_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag494622_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag494644_3_38_F	CP016023.1	Ralstonia insidiosa	 Proteobacteria
Psub_tag494678_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag494683_3_38_F	CP049044.1	Pseudomonas psychrophila	 Proteobacteria
Psub_tag494748_1_36_R	CP047138.1	Ralstonia solanacearum	 Proteobacteria
Psub_tag494756_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag494764_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag494815_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag494864_2_37_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag494873_1_36_R	AP018711.1	Sphingosinicella microcystinivorans	 Proteobacteria
Psub_tag494879_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag494880_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag494884_2_37_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag494894_1_36_R	CP001823.1	Sphaerobacter thermophilus DSM 20745	 Chloroflexi
Psub_tag494902_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag494911_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag494935_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag494939_2_37_F	LT897781.1	Marinobacter sp. es.042	 Proteobacteria
Psub_tag494996_1_36_R	CP002879.1	Cupriavidus necator N-1	 Proteobacteria
Psub_tag495014_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag495018_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag495146_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag495198_3_38_F	CP039611.1	Aeromonas schubertii	 Proteobacteria
Psub_tag495241_3_38_F	CP033219.1	Parasedimentitalea marina	 Proteobacteria
Psub_tag495308_2_37_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag495314_1_36_R	CP020931.1	Marinobacter salarius	 Proteobacteria
Psub_tag495462_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag495470_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag495475_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag495480_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag495498_3_38_F	CP042906.1	Hypericibacter terrae	 Proteobacteria
Psub_tag495499_1_36_R	CP045367.1	Marinobacter sp. THAF39	 Proteobacteria
Psub_tag495520_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag495550_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag495579_1_36_R	CP022222.1	Bradyrhizobium sp. CCBAU 051011	 Proteobacteria
Psub_tag495663_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag495673_1_36_R	CP047607.1	Methylobacterium sp. NI91	 Proteobacteria
Psub_tag495686_1_36_R	CP025113.1	Bradyrhizobium sp. SK17	 Proteobacteria
Psub_tag495688_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag495724_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag495754_1_36_R	FJ993340.1	uncultured eukaryote	Uknown kingdom, species: uncultured eukaryote
Psub_tag495766_3_38_F	CP024478.1	Pseudomonas sp. HLS-6	 Proteobacteria
Psub_tag495863_3_38_F	CP049289.1	Bradyrhizobium sp. 6(2017)	 Proteobacteria
Psub_tag495939_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag496026_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag496048_1_36_R	CP051487.1	Pseudomonas umsongensis	 Proteobacteria
Psub_tag496075_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag496082_1_36_R	CP026105.1	Paraburkholderia hospita	 Proteobacteria
Psub_tag496131_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag496161_1_36_R	CP009533.1	Pseudomonas rhizosphaerae	 Proteobacteria
Psub_tag496182_3_38_F	CP010904.1	Kiritimatiella glycovorans	 Kiritimatiellaeota
Psub_tag496229_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag496293_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag496296_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag496329_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag496349_3_38_F	CP044218.1	Mesorhizobium sp. NIBRBAC000500504	 Proteobacteria
Psub_tag496364_1_36_R	CP038515.1	Aeromonas sp. 1805	 Proteobacteria
Psub_tag496415_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag496483_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag496519_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag496524_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag496540_3_38_F	CP042177.1	Burkholderia sp. KBS0801	 Proteobacteria
Psub_tag496563_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag496652_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag496655_2_37_F	CP021368.1	Acidovorax carolinensis	 Proteobacteria
Psub_tag496659_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag496675_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag496684_3_38_F	CP043042.1	Marinobacter fonticola	 Proteobacteria
Psub_tag496685_2_37_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag496781_3_38_F	CP029331.1	Thauera hydrothermalis	 Proteobacteria
Psub_tag496815_3_38_F	CP049289.1	Bradyrhizobium sp. 6(2017)	 Proteobacteria
Psub_tag496876_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag496900_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag496909_1_36_R	HQ609640.1	uncultured bacterium	 Bacteria Latreille et al. 1825
Psub_tag496918_2_37_F	CP001978.1	Marinobacter adhaerens HP15	 Proteobacteria
Psub_tag496964_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag497081_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag497097_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag497105_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag497134_1_36_R	CP045291.1	Delftia tsuruhatensis	 Proteobacteria
